artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
pierre-bonnard,Pierre Bonnard,The door window with dog,1927,https://www.wikiart.org/en/pierre-bonnard/the-door-window-with-dog-1927,the-door-window-with-dog-1927,https://uploads6.wikiart.org/images/pierre-bonnard/the-door-window-with-dog-1927.jpg!Large.jpg,347,600,Intimism,,interior,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Port of Cannes,1927,https://www.wikiart.org/en/pierre-bonnard/the-port-in-cannes-1926,the-port-in-cannes-1926,https://uploads0.wikiart.org/images/pierre-bonnard/the-port-in-cannes-1926.jpg!Large.jpg,750,520,Post-Impressionism,oil|canvas,cityscape,,,Private Collection,,"Bonnard was a talented artist with a gift for portraying color and light in his paintings. His floating, color-filled objects were a typical element in his paintings. In 1926, Bonnard moved to Le Cannet, off the coast of Cote de Azure in Southern France, a few miles north of the resort destination of Cannes. He was entranced by the light in the South of France, and created over 300 paintings during his stay along the Mediterranean coast. The painting depicts an incoming storm, with gray billowing clouds quickly moving toward the boats along the shore, their wooden masts creating the bleak silhouette of a forest of mast poles. "
pierre-bonnard,Pierre Bonnard,Flowers on a Red Carpet,1928,https://www.wikiart.org/en/pierre-bonnard/flowers-on-a-red-carpet-1928,flowers-on-a-red-carpet-1928,https://uploads5.wikiart.org/images/pierre-bonnard/flowers-on-a-red-carpet-1928.jpg!Large.jpg,645,600,Post-Impressionism,oil|canvas,flower painting,Still life photography,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The grey nude,1929,https://www.wikiart.org/en/pierre-bonnard/the-grey-nude-1929,the-grey-nude-1929,https://uploads4.wikiart.org/images/pierre-bonnard/the-grey-nude-1929.jpg!Large.jpg,307,600,Post-Impressionism,,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Fruit Basket,1930,https://www.wikiart.org/en/pierre-bonnard/fruit-basket-1930,fruit-basket-1930,https://uploads3.wikiart.org/images/pierre-bonnard/fruit-basket-1930.jpg!Large.jpg,750,573,Post-Impressionism,oil|canvas,still life,Still life photography,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Still life with flowers or the Venus of Cyrene,1930,https://www.wikiart.org/en/pierre-bonnard/not_detected_221965,not_detected_221965,https://uploads5.wikiart.org/images/pierre-bonnard/not_detected_221965.jpg!Large.jpg,750,334,Intimism,oil|canvas,still life,,,"Kunstmuseum Basel, Basel, Switzerland",,
pierre-bonnard,Pierre Bonnard,Pots,1930,https://www.wikiart.org/en/pierre-bonnard/pots-1930,pots-1930,https://uploads4.wikiart.org/images/pierre-bonnard/pots-1930.jpg!Large.jpg,750,471,Post-Impressionism,oil|canvas,still life,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Standing Nude,1930,https://www.wikiart.org/en/pierre-bonnard/standing-nude-1930,standing-nude-1930,https://uploads4.wikiart.org/images/pierre-bonnard/standing-nude-1930.jpg!Large.jpg,304,600,Intimism,oil|canvas,nude painting (nu),Lady,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The exit of the bath,1930,https://www.wikiart.org/en/pierre-bonnard/the-exit-of-the-bath,the-exit-of-the-bath,https://uploads6.wikiart.org/images/pierre-bonnard/the-exit-of-the-bath.jpg!Large.jpg,577,600,Intimism,,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Seine,1930,https://www.wikiart.org/en/pierre-bonnard/the-seine-1930,the-seine-1930,https://uploads0.wikiart.org/images/pierre-bonnard/the-seine-1930.jpg!Large.jpg,750,523,Post-Impressionism,oil|canvas,landscape,Nature|Vegetation|Natural landscape|Plant|Leaf,,Private Collection,,
pierre-bonnard,Pierre Bonnard,In Summer,1931,https://www.wikiart.org/en/pierre-bonnard/in-summer-1931,in-summer-1931,https://uploads0.wikiart.org/images/pierre-bonnard/in-summer-1931.jpg!Large.jpg,731,600,Post-Impressionism,oil|canvas,genre painting,Mythology,,"Pushkin Museum, Moscow, Russia",,
pierre-bonnard,Pierre Bonnard,Nude Before a Mirror,1931,https://www.wikiart.org/en/pierre-bonnard/nude-before-a-mirror-1931,nude-before-a-mirror-1931,https://uploads2.wikiart.org/images/pierre-bonnard/nude-before-a-mirror-1931.jpg!Large.jpg,396,600,Intimism,oil|canvas,nude painting (nu),,,"Ca' Pesaro (International Gallery of Modern Art), Venice, Italy",,
pierre-bonnard,Pierre Bonnard,Nude by the Bath Tub,1931,https://www.wikiart.org/en/pierre-bonnard/nude-by-the-bath-tub-1931,nude-by-the-bath-tub-1931,https://uploads2.wikiart.org/images/pierre-bonnard/nude-by-the-bath-tub-1931.jpg!Large.jpg,518,600,Intimism,oil|canvas,nude painting (nu),,,"Georges Pompidou Center, Paris, France",,
pierre-bonnard,Pierre Bonnard,Pitcher,1931,https://www.wikiart.org/en/pierre-bonnard/pitcher,pitcher,https://uploads2.wikiart.org/images/pierre-bonnard/pitcher.jpg!Large.jpg,489,600,Post-Impressionism,,still life,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Toilet,1932,https://www.wikiart.org/en/pierre-bonnard/the-toilet,the-toilet,https://uploads5.wikiart.org/images/pierre-bonnard/the-toilet.jpg!Large.jpg,573,600,Intimism,,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Vase with Anemonies and Empty Vase,1933,https://www.wikiart.org/en/pierre-bonnard/vase-with-anemonies-and-empty-vase,vase-with-anemonies-and-empty-vase,https://uploads2.wikiart.org/images/pierre-bonnard/vase-with-anemonies-and-empty-vase.jpg!Large.jpg,672,600,Post-Impressionism,oil|canvas,still life,Still life photography,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Landing Stage,1934,https://www.wikiart.org/en/pierre-bonnard/landing-stage,landing-stage,https://uploads8.wikiart.org/images/pierre-bonnard/landing-stage.jpg!Large.jpg,750,575,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,A spring landscape,1935,https://www.wikiart.org/en/pierre-bonnard/a-spring-landscape,a-spring-landscape,https://uploads4.wikiart.org/images/pierre-bonnard/a-spring-landscape.jpg!Large.jpg,750,478,Post-Impressionism,,landscape,Nature|Natural landscape|Watercourse,,,,
pierre-bonnard,Pierre Bonnard,Bather,1935,https://www.wikiart.org/en/pierre-bonnard/bather-1935,bather-1935,https://uploads6.wikiart.org/images/pierre-bonnard/bather-1935.jpg!Large.jpg,750,503,Intimism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude in the Bathtub,1935,https://www.wikiart.org/en/pierre-bonnard/nude-in-the-bathtub-1935,nude-in-the-bathtub-1935,https://uploads0.wikiart.org/images/pierre-bonnard/nude-in-the-bathtub-1935.jpg,707,574,Intimism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude in the Bathtub,1935,https://www.wikiart.org/en/pierre-bonnard/nude-in-the-bathtub-1935-1,nude-in-the-bathtub-1935-1,https://uploads3.wikiart.org/images/pierre-bonnard/nude-in-the-bathtub-1935-1.jpg!Large.jpg,376,600,Intimism,oil|canvas,nude painting (nu),female-nude|Bathing|Bathtub|Bathroom|Rug,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Self Portrait in a Shaving Mirror,1935,https://www.wikiart.org/en/pierre-bonnard/self-portrait-in-a-shaving-mirror-1935,self-portrait-in-a-shaving-mirror-1935,https://uploads6.wikiart.org/images/pierre-bonnard/self-portrait-in-a-shaving-mirror-1935.jpg!Large.jpg,414,600,Intimism,oil|canvas,self-portrait,,,"Georges Pompidou Center, Paris, France",,
pierre-bonnard,Pierre Bonnard,The workshop with Mimosa,1935,https://www.wikiart.org/en/pierre-bonnard/the-workshop-with-mimosa-1935,the-workshop-with-mimosa-1935,https://uploads6.wikiart.org/images/pierre-bonnard/the-workshop-with-mimosa-1935.jpg!Large.jpg,587,600,Intimism,,interior,,,,,
pierre-bonnard,Pierre Bonnard,Le Port de Cannes,1935,https://www.wikiart.org/en/pierre-bonnard/le-port-de-cannes-1935,le-port-de-cannes-1935,https://uploads5.wikiart.org/00289/images/pierre-bonnard/pierre-bonnard-1590119484.jpg,600,468,Post-Impressionism,gouache|watercolor,marina|landscape,,France,"Metropolitan Museum of Art (Met), New York City, NY, US",,
pierre-bonnard,Pierre Bonnard,The Garden,1937,https://www.wikiart.org/en/pierre-bonnard/the-garden,the-garden,https://uploads5.wikiart.org/images/pierre-bonnard/the-garden.jpg!Large.jpg,462,600,Post-Impressionism,,landscape,Canidae,,,,
pierre-bonnard,Pierre Bonnard,Landscape at Le Cannet,1938,https://www.wikiart.org/en/pierre-bonnard/landscape-at-le-cannet-1947,landscape-at-le-cannet-1947,https://uploads5.wikiart.org/00328/images/pierre-bonnard/800px-pierre-bonnard-landscape-at-le-cannet-1938.jpg!Large.jpg,750,541,Post-Impressionism,oil|canvas,landscape,,France,Private Collection,,
pierre-bonnard,Pierre Bonnard,Basket and Plate of Fruit on a Red Checkered Tablecloth,1939,https://www.wikiart.org/en/pierre-bonnard/basket-and-plate-of-fruit-on-a-red-checkered-tablecloth,basket-and-plate-of-fruit-on-a-red-checkered-tablecloth,https://uploads5.wikiart.org/images/pierre-bonnard/basket-and-plate-of-fruit-on-a-red-checkered-tablecloth.jpg!Large.jpg,586,600,Post-Impressionism,,still life,Still life photography,,"Art Institute of Chicago, Chicago, IL, US",,
pierre-bonnard,Pierre Bonnard,Horse Hair Glove,1939,https://www.wikiart.org/en/pierre-bonnard/horse-hair-glove-1939,horse-hair-glove-1939,https://uploads7.wikiart.org/images/pierre-bonnard/horse-hair-glove-1939.jpg!Large.jpg,262,600,Post-Impressionism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Landing Stage,1939,https://www.wikiart.org/en/pierre-bonnard/landing-stage-1939,landing-stage-1939,https://uploads4.wikiart.org/images/pierre-bonnard/landing-stage-1939.jpg!Large.jpg,750,561,Post-Impressionism,oil|canvas,landscape,Vehicle|Boat,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Red Cupboard,1939,https://www.wikiart.org/en/pierre-bonnard/the-red-cupboard-1939,the-red-cupboard-1939,https://uploads7.wikiart.org/images/pierre-bonnard/the-red-cupboard-1939.jpg!Large.jpg,465,600,Intimism,,interior,Still life photography,,,,
pierre-bonnard,Pierre Bonnard,The Terrace at Vernon,1939,https://www.wikiart.org/en/pierre-bonnard/the-terrace-at-vernon-1939,the-terrace-at-vernon-1939,https://uploads3.wikiart.org/images/pierre-bonnard/the-terrace-at-vernon-1939.jpg!Large.jpg,750,556,Post-Impressionism,oil|canvas,genre painting,Tree,,"Metropolitan Museum of Art (Met), New York City, NY, US",,
pierre-bonnard,Pierre Bonnard,The garden steps,1940,https://www.wikiart.org/en/pierre-bonnard/the-garden-steps-1940,the-garden-steps-1940,https://uploads7.wikiart.org/images/pierre-bonnard/the-garden-steps-1940.jpg!Large.jpg,503,600,Post-Impressionism,,landscape,Plant|Flower,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Sombre Nude,1941,https://www.wikiart.org/en/pierre-bonnard/sombre-nude-1941,sombre-nude-1941,https://uploads2.wikiart.org/images/pierre-bonnard/sombre-nude-1941.jpg!Large.jpg,472,600,Post-Impressionism,oil|canvas,nude painting (nu),,,"Musee Maillol, Paris, France",,
pierre-bonnard,Pierre Bonnard,The Terraces,1941,https://www.wikiart.org/en/pierre-bonnard/the-terraces-1941,the-terraces-1941,https://uploads3.wikiart.org/images/pierre-bonnard/the-terraces-1941.jpg!Large.jpg,639,600,Post-Impressionism,oil|canvas,landscape,Majorelle blue,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Red Roofs in Cannet,1942,https://www.wikiart.org/en/pierre-bonnard/red-roofs-in-cannet-1942,red-roofs-in-cannet-1942,https://uploads1.wikiart.org/images/pierre-bonnard/red-roofs-in-cannet-1942.jpg!Large.jpg,750,443,Post-Impressionism,oil|canvas,landscape,Rural area,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Self Portrait,1942,https://www.wikiart.org/en/pierre-bonnard/self-portrait-1942,self-portrait-1942,https://uploads4.wikiart.org/images/pierre-bonnard/self-portrait-1942.jpg!Large.jpg,441,600,Post-Impressionism,oil|canvas,self-portrait,Cheek,,Private Collection,,
pierre-bonnard,Pierre Bonnard,"View of Le Cannet, Roofs",1942,https://www.wikiart.org/en/pierre-bonnard/view-of-le-cannet-roofs-1942,view-of-le-cannet-roofs-1942,https://uploads5.wikiart.org/images/pierre-bonnard/view-of-le-cannet-roofs-1942.jpg!Large.jpg,750,581,Post-Impressionism,oil|canvas,landscape,Textile|Quilting,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Fruit on the red carpet,1943,https://www.wikiart.org/en/pierre-bonnard/fruit-on-the-red-carpet,fruit-on-the-red-carpet,https://uploads0.wikiart.org/images/pierre-bonnard/fruit-on-the-red-carpet.jpg!Large.jpg,458,600,Post-Impressionism,gouache|paper,still life,Orange,,,,
pierre-bonnard,Pierre Bonnard,Garden at Midday,1943,https://www.wikiart.org/en/pierre-bonnard/garden-at-midday-1943,garden-at-midday-1943,https://uploads7.wikiart.org/images/pierre-bonnard/garden-at-midday-1943.jpg!Large.jpg,485,600,Post-Impressionism,oil|canvas,landscape,Plant,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Landscape of Cote d Azur,1943,https://www.wikiart.org/en/pierre-bonnard/landscape-of-cote-d-azur-1943,landscape-of-cote-d-azur-1943,https://uploads5.wikiart.org/images/pierre-bonnard/landscape-of-cote-d-azur-1943.jpg,719,561,Post-Impressionism,oil|canvas,landscape,Plant|Tree|Flower,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Peaches and Grapes,1943,https://www.wikiart.org/en/pierre-bonnard/peaches-and-grapes-1943,peaches-and-grapes-1943,https://uploads0.wikiart.org/images/pierre-bonnard/peaches-and-grapes-1943.jpg!Large.jpg,411,600,Post-Impressionism,oil|canvas,still life,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Bull and Child,1945,https://www.wikiart.org/en/pierre-bonnard/bull-and-child-1945,bull-and-child-1945,https://uploads4.wikiart.org/images/pierre-bonnard/bull-and-child-1945.jpg,702,559,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Bunch of Mimosa,1945,https://www.wikiart.org/en/pierre-bonnard/bunch-of-mimosa,bunch-of-mimosa,https://uploads1.wikiart.org/images/pierre-bonnard/bunch-of-mimosa.jpg!Large.jpg,653,600,Post-Impressionism,,flower painting,,,,,
pierre-bonnard,Pierre Bonnard,Self Portrait,1945,https://www.wikiart.org/en/pierre-bonnard/self-portrait-1945,self-portrait-1945,https://uploads4.wikiart.org/images/pierre-bonnard/self-portrait-1945.jpg!Large.jpg,477,600,Post-Impressionism,oil|canvas,self-portrait,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Last Self Portrait,1945,https://www.wikiart.org/en/pierre-bonnard/the-last-self-portrait-1945,the-last-self-portrait-1945,https://uploads4.wikiart.org/images/pierre-bonnard/the-last-self-portrait-1945.jpg!Large.jpg,474,600,Post-Impressionism,oil|canvas,self-portrait,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Vase of flowers,1945,https://www.wikiart.org/en/pierre-bonnard/the-vase-of-flowers-1945,the-vase-of-flowers-1945,https://uploads1.wikiart.org/images/pierre-bonnard/the-vase-of-flowers-1945.jpg!Large.jpg,497,600,Post-Impressionism,,flower painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,"View from the Artist's Studio, Le Cannet",1945,https://www.wikiart.org/en/pierre-bonnard/view-from-the-artist-s-studio-le-cannet-1945,view-from-the-artist-s-studio-le-cannet-1945,https://uploads3.wikiart.org/images/pierre-bonnard/view-from-the-artist-s-studio-le-cannet-1945.jpg!Large.jpg,750,563,Post-Impressionism,oil|canvas,landscape,Leaf,,,,"Similar to his fellow Nabis artists, Bonnard preferred the use of color and decorative elements to the academic technicalities in art. He became devoted to flattening out his representations into two dimensions, and exploring the many properties of color. After he settled in Le Cannet, in Southern France, he became entranced with the seductive properties of the light there, and painted over 300 hundred works which portrayed the vibrant energy of the Southern French region. View from the Artist’s Studio was created only two years before his death, and with the nondescript pathway and colorful background displays more of an abstraction of form that his earlier works."
pierre-bonnard,Pierre Bonnard,Fruit Basket,1946,https://www.wikiart.org/en/pierre-bonnard/fruit-basket,fruit-basket,https://uploads7.wikiart.org/images/pierre-bonnard/fruit-basket.jpg!Large.jpg,468,600,Post-Impressionism,,still life,,,,,
pierre-bonnard,Pierre Bonnard,Picking Cherries,1946,https://www.wikiart.org/en/pierre-bonnard/picking-cherries-1946,picking-cherries-1946,https://uploads7.wikiart.org/images/pierre-bonnard/picking-cherries-1946.jpg!Large.jpg,697,600,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude in Bathtub,1946,https://www.wikiart.org/en/pierre-bonnard/nu-na-banheira-1946,nu-na-banheira-1946,https://uploads3.wikiart.org/00328/images/pierre-bonnard/1.jpg!Large.jpg,750,599,Post-Impressionism,oil|canvas,nude painting (nu),,Europe,"Carnegie Museum of Art, Pittsburgh, PA, US",,
pierre-bonnard,Pierre Bonnard,A Young girl,,https://www.wikiart.org/en/pierre-bonnard/a-young-girl,a-young-girl,https://uploads7.wikiart.org/images/pierre-bonnard/a-young-girl.jpg!Large.jpg,462,600,Post-Impressionism,,portrait,Chin|Lady|Cheek,,,,
pierre-bonnard,Pierre Bonnard,At Grand Lemps (also known as The Park),,https://www.wikiart.org/en/pierre-bonnard/at-grand-lemps-also-known-as-the-park,at-grand-lemps-also-known-as-the-park,https://uploads5.wikiart.org/images/pierre-bonnard/at-grand-lemps-also-known-as-the-park.jpg!Large.jpg,578,600,Post-Impressionism,,landscape,Tree|Plant,,,,
pierre-bonnard,Pierre Bonnard,Child and Cats,,https://www.wikiart.org/en/pierre-bonnard/child-and-cats,child-and-cats,https://uploads0.wikiart.org/images/pierre-bonnard/child-and-cats.jpg!Large.jpg,437,600,Post-Impressionism,,genre painting,,,,,
pierre-bonnard,Pierre Bonnard,Claude Terrasse at the Piano,,https://www.wikiart.org/en/pierre-bonnard/claude-terrasse-at-the-piano,claude-terrasse-at-the-piano,https://uploads5.wikiart.org/images/pierre-bonnard/claude-terrasse-at-the-piano.jpg!Large.jpg,629,600,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Convocation,,https://www.wikiart.org/en/pierre-bonnard/convocation,convocation,https://uploads6.wikiart.org/images/pierre-bonnard/convocation.jpg!Large.jpg,750,598,Intimism,,genre painting,,,,,
pierre-bonnard,Pierre Bonnard,Corner of the Dining Room,,https://www.wikiart.org/en/pierre-bonnard/corner-of-the-dining-room,corner-of-the-dining-room,https://uploads2.wikiart.org/images/pierre-bonnard/corner-of-the-dining-room.jpg!Large.jpg,669,600,Intimism,,interior,Still life photography,,,,
pierre-bonnard,Pierre Bonnard,Dining Room on the Garden,,https://www.wikiart.org/en/pierre-bonnard/dining-room-on-the-garden,dining-room-on-the-garden,https://uploads2.wikiart.org/images/pierre-bonnard/dining-room-on-the-garden.jpg!Large.jpg,648,600,Intimism,oil|canvas,interior,,,"Solomon R. Guggenheim Museum, New York City, NY, US",,"At the time Bonnard was painting this summer breakfast scene, Rockefeller Center stood half built and Europe was gearing itself for war. Yet the modern world seems all but ignored in Bonnard's painting, which harks back to the artistic tenets of the late 19th century, its vibrant colors conjuring up the canvases and theories of Paul Gauguin's circle. Around 1890, Bonnard belonged to the Nabis (from the Hebrew word for ""prophet""), a group that tended to paint mystical or occult scenes in order to invoke extraordinary psychic states. As this painting shows, Bonnard still lent a hallucinatory aura to the everyday some 40 years later.

Bonnard resolutely painted subjects such as those in Dining Room on the Garden (Grande salle à manger sur le jardin, 1934–35) for most of his life, being called très japonard (very Japanese-like) for his attempts to create a charged psychological moment in a virtually non-perspectival domestic space reminiscent of Japanese prints. This painting, one of more than 60 dining-room scenes he made between 1927 and 1947, is neither decorative (as these works have often been called) nor is its subject truly his first concern. Dining Room on the Garden sets out to capture the moment and the intrinsically ungraspable play of mood and light. On close inspection, the colored areas within the flattened picture plane lose their relation to the objects depicted: a chair melds into the window frame; the window echoes the painting's borders, becoming a view within a view; and Marthe, the painter's oft-depicted wife, merges passively into her surroundings. It is in his ability to create a timeless microcosm while laying bare the gesture of applying paint to canvas that Bonnard's modernism is revealed."
pierre-bonnard,Pierre Bonnard,Misia,,https://www.wikiart.org/en/pierre-bonnard/misia,misia,https://uploads8.wikiart.org/images/pierre-bonnard/misia.jpg,748,588,Intimism,oil|canvas,portrait,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,My Companions,,https://www.wikiart.org/en/pierre-bonnard/my-companions,my-companions,https://uploads8.wikiart.org/images/pierre-bonnard/my-companions.jpg!Large.jpg,337,600,Post-Impressionism,,sketch and study,Arm|Sketch|Figure drawing|Leg,,,,
pierre-bonnard,Pierre Bonnard,White Interior,,https://www.wikiart.org/en/pierre-bonnard/not_detected_221960,not_detected_221960,https://uploads8.wikiart.org/images/pierre-bonnard/not_detected_221960(1).jpg!Large.jpg,750,530,Intimism,,interior,Room|Textile|Interior design,,,,
pierre-bonnard,Pierre Bonnard,Pastoral Symphony,,https://www.wikiart.org/en/pierre-bonnard/pastoral-symphony,pastoral-symphony,https://uploads3.wikiart.org/images/pierre-bonnard/pastoral-symphony.jpg!Large.jpg,749,600,Post-Impressionism,oil|canvas,genre painting,Textile,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Poppies,,https://www.wikiart.org/en/pierre-bonnard/poppies,poppies,https://uploads2.wikiart.org/images/pierre-bonnard/poppies.jpg!Large.jpg,441,600,Post-Impressionism,,flower painting,Still life photography|Flower|Plant,,,,
pierre-bonnard,Pierre Bonnard,Self Portrait,,https://www.wikiart.org/en/pierre-bonnard/self-portrait,self-portrait,https://uploads8.wikiart.org/images/pierre-bonnard/self-portrait.jpg!Large.jpg,750,570,Post-Impressionism,,self-portrait,Human,,,,
pierre-bonnard,Pierre Bonnard,Self Portrait,,https://www.wikiart.org/en/pierre-bonnard/self-portrait-1,self-portrait-1,https://uploads1.wikiart.org/images/pierre-bonnard/self-portrait-1.jpg!Large.jpg,708,600,Post-Impressionism,,self-portrait,,,,,
pierre-bonnard,Pierre Bonnard,The almond tree in blossom,,https://www.wikiart.org/en/pierre-bonnard/the-almond-tree-in-blossom,the-almond-tree-in-blossom,https://uploads3.wikiart.org/images/pierre-bonnard/the-almond-tree-in-blossom.jpg!Large.jpg,415,600,Post-Impressionism,,landscape,Tree|Woody plant|Plant,,,,
pierre-bonnard,Pierre Bonnard,The Beach,,https://www.wikiart.org/en/pierre-bonnard/the-beach,the-beach,https://uploads4.wikiart.org/images/pierre-bonnard/the-beach.jpg!Large.jpg,447,600,Post-Impressionism,,nude painting (nu),,,,,
pierre-bonnard,Pierre Bonnard,The Blue Pot,,https://www.wikiart.org/en/pierre-bonnard/the-blue-pot,the-blue-pot,https://uploads7.wikiart.org/images/pierre-bonnard/the-blue-pot.jpg!Large.jpg,516,600,Post-Impressionism,oil|canvas,flower painting,Still life photography|Bouquet|Flower,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Cat,,https://www.wikiart.org/en/pierre-bonnard/the-cat,the-cat,https://uploads2.wikiart.org/images/pierre-bonnard/the-cat.jpg!Large.jpg,436,600,Post-Impressionism,brush,sketch and study,Coloring book|Line|Sketch,,,,
pierre-bonnard,Pierre Bonnard,"The Child with a Sandcastle, or The Child with a Bucket",,https://www.wikiart.org/en/pierre-bonnard/the-child-with-a-sandcastle-or-the-child-with-a-bucket,the-child-with-a-sandcastle-or-the-child-with-a-bucket,https://uploads4.wikiart.org/images/pierre-bonnard/the-child-with-a-sandcastle-or-the-child-with-a-bucket.jpg!Large.jpg,177,600,Japonism,oil|canvas,genre painting,,,"Musée d'Orsay, Paris, France",,
pierre-bonnard,Pierre Bonnard,The Circus Horse,,https://www.wikiart.org/en/pierre-bonnard/the-circus-horse,the-circus-horse,https://uploads2.wikiart.org/images/pierre-bonnard/the-circus-horse.jpg!Large.jpg,750,599,Post-Impressionism,oil|canvas,animal painting,Textile,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Cock and the Hen,,https://www.wikiart.org/en/pierre-bonnard/the-cock-and-the-hen,the-cock-and-the-hen,https://uploads6.wikiart.org/images/pierre-bonnard/the-cock-and-the-hen.jpg!Large.jpg,254,600,Post-Impressionism,brush,sketch and study,Bird|Beak|Wing|Tail|Galliformes,,,,
pierre-bonnard,Pierre Bonnard,The Cote d'Azur,,https://www.wikiart.org/en/pierre-bonnard/the-cote-d-azur,the-cote-d-azur,https://uploads1.wikiart.org/images/pierre-bonnard/the-cote-d-azur.jpg!Large.jpg,573,600,Post-Impressionism,oil|canvas,landscape,,,"Philips Collection, Washington, DC, US",,
pierre-bonnard,Pierre Bonnard,The Mediterranean (centre of triptych),,https://www.wikiart.org/en/pierre-bonnard/the-mediterranean-centre-of-triptych,the-mediterranean-centre-of-triptych,https://uploads4.wikiart.org/images/pierre-bonnard/the-mediterranean-centre-of-triptych.jpg!Large.jpg,229,600,Post-Impressionism,,landscape,Tree,,"Hermitage Museum, Saint Petersburg, Russia",,
pierre-bonnard,Pierre Bonnard,The Mediterranean. Triptych,,https://www.wikiart.org/en/pierre-bonnard/the-mediterranean-triptych,the-mediterranean-triptych,https://uploads3.wikiart.org/images/pierre-bonnard/the-mediterranean-triptych.jpg!Large.jpg,219,600,Japonism,,landscape,Textile|Tree,,,,
pierre-bonnard,Pierre Bonnard,The Mediterranean. Triptych,,https://www.wikiart.org/en/pierre-bonnard/the-mediterranean-triptych-1,the-mediterranean-triptych-1,https://uploads5.wikiart.org/images/pierre-bonnard/the-mediterranean-triptych-1.jpg!Large.jpg,223,600,Japonism,,landscape,,,,,
pierre-bonnard,Pierre Bonnard,The organ grinder,,https://www.wikiart.org/en/pierre-bonnard/the-organ-grinder,the-organ-grinder,https://uploads3.wikiart.org/images/pierre-bonnard/the-organ-grinder.jpg!Large.jpg,375,600,Post-Impressionism,,genre painting,Holy places|Arch,,,,
pierre-bonnard,Pierre Bonnard,The Red Checkered Tablecloth,,https://www.wikiart.org/en/pierre-bonnard/the-red-checkered-tablecloth,the-red-checkered-tablecloth,https://uploads5.wikiart.org/images/pierre-bonnard/the-red-checkered-tablecloth.jpg!Large.jpg,597,600,Intimism,,genre painting,,,,,
pierre-bonnard,Pierre Bonnard,The rowing at Chatou,,https://www.wikiart.org/en/pierre-bonnard/the-rowing-at-chatou,the-rowing-at-chatou,https://uploads6.wikiart.org/images/pierre-bonnard/the-rowing-at-chatou.jpg!Large.jpg,750,394,Post-Impressionism,,genre painting,,,,,
pierre-bonnard,Pierre Bonnard,"Trouville, the Exit to the Port",,https://www.wikiart.org/en/pierre-bonnard/trouville-the-exit-to-the-port,trouville-the-exit-to-the-port,https://uploads7.wikiart.org/images/pierre-bonnard/trouville-the-exit-to-the-port.jpg!Large.jpg,750,557,Post-Impressionism,oil|canvas,cityscape,Normandy|Trouville,,"Georges Pompidou Center, Paris, France",,
pierre-bonnard,Pierre Bonnard,Two Friends,,https://www.wikiart.org/en/pierre-bonnard/two-friends,two-friends,https://uploads6.wikiart.org/images/pierre-bonnard/two-friends.jpg!Large.jpg,735,600,Post-Impressionism,,sketch and study,Sketch|Head|Human,,,,
pierre-bonnard,Pierre Bonnard,Woman with a Parasol,,https://www.wikiart.org/en/pierre-bonnard/woman-with-a-parasol,woman-with-a-parasol,https://uploads6.wikiart.org/images/pierre-bonnard/woman-with-a-parasol.jpg!Large.jpg,355,600,Japonism,lithography,portrait,,,,,
