file,artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
vincent-van-gogh/vincent-van-gogh__garden-with-flowers-1888.jpg,vincent-van-gogh,Vincent van Gogh,Garden with Flowers,1888,https://www.wikiart.org/en/vincent-van-gogh/garden-with-flowers-1888,garden-with-flowers-1888,https://uploads6.wikiart.org/images/vincent-van-gogh/garden-with-flowers-1888(1).jpg!Large.jpg,750,564,Post-Impressionism,ink|paper,sketch and study,gardens-and-parks|Grass family,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__garden-with-flowers-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,Garden with Flowers,1888,https://www.wikiart.org/en/vincent-van-gogh/garden-with-flowers-1888-1,garden-with-flowers-1888-1,https://uploads8.wikiart.org/images/vincent-van-gogh/garden-with-flowers-1888-1(1).jpg!Large.jpg,750,599,Post-Impressionism,oil|canvas,landscape,flowers-and-plants|gardens-and-parks|Meadow,"Arles, Bouches-du-RhôneFrance","Gemeentemuseum den Haag, Hague, Netherlands",,
vincent-van-gogh/vincent-van-gogh__garden-with-flowers-1888-2.jpg,vincent-van-gogh,Vincent van Gogh,Garden with Flowers,1888,https://www.wikiart.org/en/vincent-van-gogh/garden-with-flowers-1888-2,garden-with-flowers-1888-2,https://uploads8.wikiart.org/images/vincent-van-gogh/garden-with-flowers-1888-2(1).jpg!Large.jpg,742,600,Post-Impressionism,ink|paper,landscape,gardens-and-parks|monochrome,"Arles, Bouches-du-RhôneFrance","Oskar Reinhart Foundation, Winterthur, Switzerland",,
vincent-van-gogh/vincent-van-gogh__garden-with-weeping-willow-1888.jpg,vincent-van-gogh,Vincent van Gogh,Garden with Weeping Willow,1888,https://www.wikiart.org/en/vincent-van-gogh/garden-with-weeping-willow-1888,garden-with-weeping-willow-1888,https://uploads4.wikiart.org/images/vincent-van-gogh/garden-with-weeping-willow-1888(1).jpg!Large.jpg,713,600,Post-Impressionism,oil|canvas,landscape,gardens-and-parks|Natural landscape|Nature|Tree|Natural environment|Meadow|Grass|Plant|Grassland,"Arles, Bouches-du-RhôneFrance",Private Collection,,
vincent-van-gogh/vincent-van-gogh__girl-with-ruffled-hair-the-mudlark-1888.jpg,vincent-van-gogh,Vincent van Gogh,Girl with Ruffled Hair (The Mudlark),1888,https://www.wikiart.org/en/vincent-van-gogh/girl-with-ruffled-hair-the-mudlark-1888,girl-with-ruffled-hair-the-mudlark-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/girl-with-ruffled-hair-the-mudlark-1888(1).jpg!Large.jpg,409,600,Post-Impressionism,oil|canvas,portrait,female-portraits|Cheek,"Arles, Bouches-du-RhôneFrance","Musée des Beaux-Arts de La Chaux-de-Fonds, La Chaux-de-Fonds, Switzerland",,
vincent-van-gogh/vincent-van-gogh__green-ears-of-wheat-1888.jpg,vincent-van-gogh,Vincent van Gogh,Green Ears of Wheat,1888,https://www.wikiart.org/en/vincent-van-gogh/green-ears-of-wheat-1888,green-ears-of-wheat-1888,https://uploads6.wikiart.org/images/vincent-van-gogh/green-ears-of-wheat-1888(1).jpg!Large.jpg,735,600,Post-Impressionism,oil|canvas,landscape,flowers-and-plants|fields-and-plains|Plant|Field|Flower|Coquelicot|Crop,"Arles, Bouches-du-RhôneFrance","Israel Museum, Jerusalem, Israel",,
vincent-van-gogh/vincent-van-gogh__gypsies-at-saintes-maries-1888.jpg,vincent-van-gogh,Vincent van Gogh,Gypsies at Saintes-Maries,1888,https://www.wikiart.org/en/vincent-van-gogh/gypsies-at-saintes-maries-1888,gypsies-at-saintes-maries-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/gypsies-at-saintes-maries-1888(1).jpg!Large.jpg,750,585,Post-Impressionism,ink|paper,sketch and study,animals|countryside|horses|gypsies|Sketch|Text,Saintes-maries-de-la-merFrance,,,
vincent-van-gogh/vincent-van-gogh__harvest-at-la-crau-with-montmajour-in-the-background-1888.jpg,vincent-van-gogh,Vincent van Gogh,"Harvest at La Crau, with Montmajour in the Background",1888,https://www.wikiart.org/en/vincent-van-gogh/harvest-at-la-crau-with-montmajour-in-the-background-1888,harvest-at-la-crau-with-montmajour-in-the-background-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/harvest-at-la-crau-with-montmajour-in-the-background-1888.jpg!Large.jpg,750,594,Post-Impressionism,oil|canvas,landscape,countryside|fields-and-plains|harvesting|Harvest|Field|Rural area|Grass family|Farm|Grassland|Agriculture,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__harvest-in-provence-1888.jpg,vincent-van-gogh,Vincent van Gogh,Harvest in Provence,1888,https://www.wikiart.org/en/vincent-van-gogh/harvest-in-provence-1888,harvest-in-provence-1888,https://uploads6.wikiart.org/images/vincent-van-gogh/harvest-in-provence-1888(1).jpg!Large.jpg,750,592,Post-Impressionism,oil|canvas,landscape,countryside|fields-and-plains|harvesting|Grass family|Harvest|Field|Textile,"Arles, Bouches-du-RhôneFrance","Israel Museum, Jerusalem, Israel",,
vincent-van-gogh/vincent-van-gogh__harvest-in-provence-at-the-left-montmajour-1888.jpg,vincent-van-gogh,Vincent van Gogh,"Harvest in Provence, at the Left Montmajour",1888,https://www.wikiart.org/en/vincent-van-gogh/harvest-in-provence-at-the-left-montmajour-1888,harvest-in-provence-at-the-left-montmajour-1888,https://uploads2.wikiart.org/images/vincent-van-gogh/harvest-in-provence-at-the-left-montmajour-1888(1).jpg!Large.jpg,750,564,Post-Impressionism,ink|watercolor|paper,landscape,countryside|fields-and-plains|harvesting|Rural area,"Arles, Bouches-du-RhôneFrance","Fogg Museum (Harvard Art Museums), Cambridge, MA, US",,
vincent-van-gogh/vincent-van-gogh__harvest-landscape-1888.jpg,vincent-van-gogh,Vincent van Gogh,Harvest Landscape,1888,https://www.wikiart.org/en/vincent-van-gogh/harvest-landscape-1888,harvest-landscape-1888,https://uploads4.wikiart.org/images/vincent-van-gogh/harvest-landscape-1888(1).jpg!Large.jpg,750,570,Post-Impressionism,ink|watercolor|paper,landscape,countryside|fields-and-plains|harvesting|Ancient history,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__harvest-landscape-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,Harvest Landscape,1888,https://www.wikiart.org/en/vincent-van-gogh/harvest-landscape-1888-1,harvest-landscape-1888-1,https://uploads6.wikiart.org/images/vincent-van-gogh/harvest-landscape-1888-1(1).jpg!Large.jpg,750,535,Post-Impressionism,ink|paper,sketch and study,countryside|fields-and-plains|harvesting|Grass family,"Arles, Bouches-du-RhôneFrance","Kupferstichkabinett Berlin, Berlin, Germany",,
vincent-van-gogh/vincent-van-gogh__haystacks-in-provence-1888.jpg,vincent-van-gogh,Vincent van Gogh,Haystacks in Provence,1888,https://www.wikiart.org/en/vincent-van-gogh/haystacks-in-provence-1888,haystacks-in-provence-1888,https://uploads5.wikiart.org/images/vincent-van-gogh/haystacks-in-provence-1888.jpg!Large.jpg,745,600,Post-Impressionism,oil|canvas,landscape,countryside|fields-and-plains|Natural landscape|Tree,"Arles, Bouches-du-RhôneFrance","Kröller-Müller Museum, Otterlo, Netherlands",,
vincent-van-gogh/vincent-van-gogh__haystacks-near-a-farm-1888.jpg,vincent-van-gogh,Vincent van Gogh,Haystacks near a Farm,1888,https://www.wikiart.org/en/vincent-van-gogh/haystacks-near-a-farm-1888,haystacks-near-a-farm-1888,https://uploads8.wikiart.org/images/vincent-van-gogh/haystacks-near-a-farm-1888(1).jpg!Large.jpg,750,571,Post-Impressionism,ink|paper,sketch and study,countryside|fields-and-plains,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__haystacks-near-a-farm-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,Haystacks near a Farm,1888,https://www.wikiart.org/en/vincent-van-gogh/haystacks-near-a-farm-1888-1,haystacks-near-a-farm-1888-1,https://uploads0.wikiart.org/images/vincent-van-gogh/haystacks-near-a-farm-1888-1(1).jpg,641,487,Post-Impressionism,ink|paper,sketch and study,countryside|fields-and-plains|Tree,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__head-of-a-girl-1888.jpg,vincent-van-gogh,Vincent van Gogh,Head of a Girl,1888,https://www.wikiart.org/en/vincent-van-gogh/head-of-a-girl-1888,head-of-a-girl-1888,https://uploads1.wikiart.org/images/vincent-van-gogh/head-of-a-girl-1888(1).jpg!Large.jpg,520,600,Post-Impressionism,chalk|paper,sketch and study,female-portraits|Sketch|Arm,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__hill-with-bushes-1888.jpg,vincent-van-gogh,Vincent van Gogh,Hill with Bushes,1888,https://www.wikiart.org/en/vincent-van-gogh/hill-with-bushes-1888,hill-with-bushes-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/hill-with-bushes-1888.jpg!Large.jpg,750,490,Post-Impressionism,chalk|ink|paper,sketch and study,cliffs-and-rocks,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__hill-with-the-ruins-of-montmajour-1888.jpg,vincent-van-gogh,Vincent van Gogh,Hill with the Ruins of Montmajour,1888,https://www.wikiart.org/en/vincent-van-gogh/hill-with-the-ruins-of-montmajour-1888,hill-with-the-ruins-of-montmajour-1888,https://uploads8.wikiart.org/images/vincent-van-gogh/hill-with-the-ruins-of-montmajour-1888.jpg!Large.jpg,750,599,Post-Impressionism,ink|paper,sketch and study,cliffs-and-rocks,,"Rijksmuseum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__interior-of-a-restaurant.jpg,vincent-van-gogh,Vincent van Gogh,Interior of a Restaurant,1888,https://www.wikiart.org/en/vincent-van-gogh/interior-of-a-restaurant,interior-of-a-restaurant,https://uploads3.wikiart.org/images/vincent-van-gogh/interior-of-a-restaurant.jpg!Large.jpg,750,470,Post-Impressionism,,sketch and study,furniture-and-decoration|taverns-and-inns|cafes-and-restaurants|Table|Furniture|Sketch|Room,,,,
vincent-van-gogh/vincent-van-gogh__interior-of-a-restaurant-in-arles-1888.jpg,vincent-van-gogh,Vincent van Gogh,Interior of a Restaurant in Arles,1888,https://www.wikiart.org/en/vincent-van-gogh/interior-of-a-restaurant-in-arles-1888,interior-of-a-restaurant-in-arles-1888,https://uploads8.wikiart.org/images/vincent-van-gogh/interior-of-a-restaurant-in-arles-1888.jpg!Large.jpg,728,600,Post-Impressionism,oil|canvas,interior,furniture-and-decoration|taverns-and-inns|cafes-and-restaurants,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__joseph-roulin-sitting-in-a-cane-chair-three-quarter-length-1888.jpg,vincent-van-gogh,Vincent van Gogh,"Joseph Roulin, Sitting in a Cane Chair, Three-Quarter-Length",1888,https://www.wikiart.org/en/vincent-van-gogh/joseph-roulin-sitting-in-a-cane-chair-three-quarter-length-1888,joseph-roulin-sitting-in-a-cane-chair-three-quarter-length-1888,https://uploads6.wikiart.org/images/vincent-van-gogh/joseph-roulin-sitting-in-a-cane-chair-three-quarter-length-1888.jpg!Large.jpg,460,600,Post-Impressionism,ink|paper,sketch and study,male-portraits|Facial hair|Sitting,"Arles, Bouches-du-RhôneFrance",Private Collection,,
vincent-van-gogh/vincent-van-gogh__joseph-roulin-three-quarter-length-1888.jpg,vincent-van-gogh,Vincent van Gogh,"Joseph Roulin, Three-Quarter-Length",1888,https://www.wikiart.org/en/vincent-van-gogh/joseph-roulin-three-quarter-length-1888,joseph-roulin-three-quarter-length-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/joseph-roulin-three-quarter-length-1888.jpg!Large.jpg,432,600,Post-Impressionism,ink|paper,sketch and study,male-portraits,"Arles, Bouches-du-RhôneFrance","Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",,
vincent-van-gogh/vincent-van-gogh__la-crau-1888.jpg,vincent-van-gogh,Vincent van Gogh,La Crau,1888,https://www.wikiart.org/en/vincent-van-gogh/la-crau-1888,la-crau-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/la-crau-1888.jpg!Large.jpg,750,483,Post-Impressionism,,sketch and study,fields-and-plains|Arles|Sketch|Botany|Line|Geology,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__la-crau-seen-from-montmajour-1888.jpg,vincent-van-gogh,Vincent van Gogh,La Crau Seen from Montmajour,1888,https://www.wikiart.org/en/vincent-van-gogh/la-crau-seen-from-montmajour-1888,la-crau-seen-from-montmajour-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/la-crau-seen-from-montmajour-1888.jpg!Large.jpg,750,567,Post-Impressionism,pencil|ink|paper,sketch and study,fields-and-plains|Arles|Geology|Rock|monochrome,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__la-crau-with-peach-trees-in-bloom-1888.jpg,vincent-van-gogh,Vincent van Gogh,La Crau with Peach Trees in Bloom,1888,https://www.wikiart.org/en/vincent-van-gogh/la-crau-with-peach-trees-in-bloom-1888,la-crau-with-peach-trees-in-bloom-1888,https://uploads8.wikiart.org/images/vincent-van-gogh/la-crau-with-peach-trees-in-bloom-1888.jpg!Large.jpg,750,467,Post-Impressionism,,sketch and study,spring|houses-and-buildings|gardens-and-parks|Text|Sketch|Line,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__ladies-of-arles-memories-of-the-garden-at-etten-1888.jpg,vincent-van-gogh,Vincent van Gogh,Ladies of Arles (Memories of the Garden at Etten),1888,https://www.wikiart.org/en/vincent-van-gogh/ladies-of-arles-memories-of-the-garden-at-etten-1888,ladies-of-arles-memories-of-the-garden-at-etten-1888,https://uploads4.wikiart.org/images/vincent-van-gogh/ladies-of-arles-memories-of-the-garden-at-etten-1888.jpg!Large.jpg,750,576,Cloisonnism,oil|canvas,genre painting,gardens-and-parks|walking,"Arles, Bouches-du-RhôneFrance","Hermitage Museum, Saint Petersburg, Russia",,
vincent-van-gogh/vincent-van-gogh__landscape-near-montmajour-with-train-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape near Montmajour with Train,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-near-montmajour-with-train-1888,landscape-near-montmajour-with-train-1888,https://uploads2.wikiart.org/images/vincent-van-gogh/landscape-near-montmajour-with-train-1888.jpg!Large.jpg,745,600,Post-Impressionism,chalk|ink|paper,landscape,fields-and-plains|railway,"Arles, Bouches-du-RhôneFrance","British Museum, London, UK",,
vincent-van-gogh/vincent-van-gogh__landscape-under-a-stormy-sky-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape under a Stormy Sky,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-under-a-stormy-sky-1888,landscape-under-a-stormy-sky-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/landscape-under-a-stormy-sky-1888.jpg!Large.jpg,714,600,Post-Impressionism,oil|canvas,landscape,countryside|Nature|Natural landscape|Tree|Sky,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__landscape-with-a-tree-in-the-foreground-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with a Tree in the Foreground,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-a-tree-in-the-foreground-1888,landscape-with-a-tree-in-the-foreground-1888,https://uploads5.wikiart.org/images/vincent-van-gogh/landscape-with-a-tree-in-the-foreground-1888.jpg!Large.jpg,750,550,Post-Impressionism,ink|paper,sketch and study,forests-and-trees|Tree|Botany,"Arles, Bouches-du-RhôneFrance","Virginia Museum of Fine Arts, Richmond, VA, US",,
vincent-van-gogh/vincent-van-gogh__landscape-with-a-tree-in-the-foreground-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with a Tree in the Foreground,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-a-tree-in-the-foreground-1888-1,landscape-with-a-tree-in-the-foreground-1888-1,https://uploads7.wikiart.org/images/vincent-van-gogh/landscape-with-a-tree-in-the-foreground-1888-1.jpg!Large.jpg,750,471,Post-Impressionism,pencil|ink|paper,sketch and study,forests-and-trees|Botany|Tree|Branch,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__landscape-with-alphonse-daudet-s-windmill-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Alphonse Daudet's Windmill,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-alphonse-daudet-s-windmill-1888,landscape-with-alphonse-daudet-s-windmill-1888,https://uploads7.wikiart.org/images/vincent-van-gogh/landscape-with-alphonse-daudet-s-windmill-1888.jpg!Large.jpg,750,553,Post-Impressionism,ink|paper,landscape,mills-and-windmills|cliffs-and-rocks,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__landscape-with-hut-in-the-camargue-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Hut in the Camargue,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-hut-in-the-camargue-1888,landscape-with-hut-in-the-camargue-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/landscape-with-hut-in-the-camargue-1888.jpg!Large.jpg,430,600,Post-Impressionism,ink|paper,sketch and study,cottages-and-farmhouses|fields-and-plains|Grass family,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__landscape-with-olive-tree-and-mountains-in-the-background-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Olive Tree and Mountains in the Background,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-olive-tree-and-mountains-in-the-background-1888,landscape-with-olive-tree-and-mountains-in-the-background-1888,https://uploads5.wikiart.org/images/vincent-van-gogh/landscape-with-olive-tree-and-mountains-in-the-background-1888.jpg!Large.jpg,724,600,Post-Impressionism,,sketch and study,gardens-and-parks|Tree|Water|Botany|Woody plant|Organism|Plant,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__landscape-with-path-and-pollard-trees-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Path and Pollard Trees,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-path-and-pollard-trees-1888,landscape-with-path-and-pollard-trees-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/landscape-with-path-and-pollard-trees-1888.jpg!Large.jpg,750,554,Post-Impressionism,pencil|ink|paper,landscape,countryside|fields-and-plains,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__landscape-with-snow-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Snow,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-snow-1888,landscape-with-snow-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/landscape-with-snow-1888.jpg!Large.jpg,730,600,Post-Impressionism,oil|canvas,landscape,winter|countryside|fields-and-plains|walking,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__landscape-with-the-wall-of-a-farm-1888.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with the Wall of a Farm,1888,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-the-wall-of-a-farm-1888,landscape-with-the-wall-of-a-farm-1888,https://uploads8.wikiart.org/images/vincent-van-gogh/landscape-with-the-wall-of-a-farm-1888.jpg!Large.jpg,750,526,Post-Impressionism,ink|paper,sketch and study,countryside|Tree,"Arles, Bouches-du-RhôneFrance","Israel Museum, Jerusalem, Israel",,
vincent-van-gogh/vincent-van-gogh__l-arlesienne-portrait-of-madame-ginoux-1888.jpg,vincent-van-gogh,Vincent van Gogh,"L'Arlesienne, Portrait of Madame Ginoux",1888,https://www.wikiart.org/en/vincent-van-gogh/l-arlesienne-portrait-of-madame-ginoux-1888,l-arlesienne-portrait-of-madame-ginoux-1888,https://uploads4.wikiart.org/images/vincent-van-gogh/l-arlesienne-portrait-of-madame-ginoux-1888.jpg!Large.jpg,750,401,Post-Impressionism,ink|paper,sketch and study,female-portraits|Text|Handwriting|Font|Human,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__l-arlesienne-portrait-of-madame-ginoux-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,"L'Arlesienne, Portrait of Madame Ginoux",1888,https://www.wikiart.org/en/vincent-van-gogh/l-arlesienne-portrait-of-madame-ginoux-1888-1,l-arlesienne-portrait-of-madame-ginoux-1888-1,https://uploads6.wikiart.org/images/vincent-van-gogh/l-arlesienne-portrait-of-madame-ginoux-1888-1.jpg!Large.jpg,481,600,Post-Impressionism,oil|canvas,portrait,female-portraits|reading-and-writing,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__les-alyscamps-1888.jpg,vincent-van-gogh,Vincent van Gogh,Les Alyscamps,1888,https://www.wikiart.org/en/vincent-van-gogh/les-alyscamps-1888,les-alyscamps-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/les-alyscamps-1888(2).jpg!Large.jpg,467,600,Post-Impressionism,oil|canvas,cityscape,streets-and-squares|factories-and-plants|walking,"Arles, Bouches-du-RhôneFrance",Private Collection,,
vincent-van-gogh/vincent-van-gogh__meadow-with-flowers-1888.jpg,vincent-van-gogh,Vincent van Gogh,Meadow with Flowers,1888,https://www.wikiart.org/en/vincent-van-gogh/meadow-with-flowers-1888,meadow-with-flowers-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/meadow-with-flowers-1888.jpg!Large.jpg,750,554,Post-Impressionism,pencil|ink|paper,landscape,fields-and-plains|Barley|Field|Plant|Grass family|Grass|Rye|Crop,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__memory-of-the-garden-at-etten-1888.jpg,vincent-van-gogh,Vincent van Gogh,Memory of the Garden at Etten,1888,https://www.wikiart.org/en/vincent-van-gogh/memory-of-the-garden-at-etten-1888,memory-of-the-garden-at-etten-1888,https://uploads4.wikiart.org/images/vincent-van-gogh/memory-of-the-garden-at-etten-1888.jpg!Large.jpg,671,600,Post-Impressionism,ink|paper,sketch and study,gardens-and-parks|walking|Text|Fictional character,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__montmajour-1888.jpg,vincent-van-gogh,Vincent van Gogh,Montmajour,1888,https://www.wikiart.org/en/vincent-van-gogh/montmajour-1888,montmajour-1888,https://uploads3.wikiart.org/images/vincent-van-gogh/montmajour-1888.jpg!Large.jpg,750,598,Post-Impressionism,ink|paper,landscape,Arles|cliffs-and-rocks|Tree|Sketch|Botany|Woody plant|Plant,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__mother-roulin-with-her-baby-1888.jpg,vincent-van-gogh,Vincent van Gogh,Mother Roulin with Her Baby,1888,https://www.wikiart.org/en/vincent-van-gogh/mother-roulin-with-her-baby-1888,mother-roulin-with-her-baby-1888,https://uploads2.wikiart.org/images/vincent-van-gogh/mother-roulin-with-her-baby-1888.jpg!Large.jpg,466,600,Post-Impressionism,oil|canvas,portrait,female-portraits|mother-and-child|Human,"Arles, Bouches-du-RhôneFrance",,,
vincent-van-gogh/vincent-van-gogh__mother-roulin-with-her-baby-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,Mother Roulin with Her Baby,1888,https://www.wikiart.org/en/vincent-van-gogh/mother-roulin-with-her-baby-1888-1,mother-roulin-with-her-baby-1888-1,https://uploads4.wikiart.org/images/vincent-van-gogh/mother-roulin-with-her-baby-1888-1.jpg!Large.jpg,471,600,Post-Impressionism,oil|canvas,portrait,female-portraits|mother-and-child|Mother,"Arles, Bouches-du-RhôneFrance","Philadelphia Museum of Art, Philadelphia, PA, US",,
vincent-van-gogh/vincent-van-gogh__newly-mowed-lawn-with-weeping-tree-1888.jpg,vincent-van-gogh,Vincent van Gogh,Newly Mowed Lawn with Weeping Tree,1888,https://www.wikiart.org/en/vincent-van-gogh/newly-mowed-lawn-with-weeping-tree-1888,newly-mowed-lawn-with-weeping-tree-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/newly-mowed-lawn-with-weeping-tree-1888.jpg!Large.jpg,750,555,Post-Impressionism,ink|paper,landscape,forests-and-trees|Pattern,"Arles, Bouches-du-RhôneFrance",Private Collection,,
vincent-van-gogh/vincent-van-gogh__oleanders-and-books-1888.jpg,vincent-van-gogh,Vincent van Gogh,Oleanders and Books,1888,https://www.wikiart.org/en/vincent-van-gogh/oleanders-and-books-1888,oleanders-and-books-1888,https://uploads3.wikiart.org/00220/images/vincent-van-gogh/antique-3937525-1.jpg!Large.jpg,733,600,Post-Impressionism,oil|canvas,still life,books-and-letters|flowers-and-plants|Flower|Still life photography|Plant|Bouquet,"Arles, Bouches-du-RhôneFrance",Private Collection,,
vincent-van-gogh/vincent-van-gogh__olive-trees-1888.jpg,vincent-van-gogh,Vincent van Gogh,Olive Trees,1888,https://www.wikiart.org/en/vincent-van-gogh/olive-trees-1888,olive-trees-1888,https://uploads4.wikiart.org/images/vincent-van-gogh/olive-trees-1888.jpg!Large.jpg,746,600,Post-Impressionism,pencil|ink|paper,sketch and study,gardens-and-parks|cliffs-and-rocks|Tree|Botany,"Arles, Bouches-du-RhôneFrance","Musée des Beaux-Arts Tournai, Tournai, Belgium",,
vincent-van-gogh/vincent-van-gogh__orchard-and-house-with-orange-roof-1888.jpg,vincent-van-gogh,Vincent van Gogh,Orchard and House with Orange Roof,1888,https://www.wikiart.org/en/vincent-van-gogh/orchard-and-house-with-orange-roof-1888,orchard-and-house-with-orange-roof-1888,https://uploads0.wikiart.org/images/vincent-van-gogh/orchard-and-house-with-orange-roof-1888.jpg!Large.jpg,599,600,Post-Impressionism,ink|paper,sketch and study,gardens-and-parks|Text|Handwriting|Sketch,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__orchard-and-house-with-orange-roof-1888-1.jpg,vincent-van-gogh,Vincent van Gogh,Orchard and House with Orange Roof,1888,https://www.wikiart.org/en/vincent-van-gogh/orchard-and-house-with-orange-roof-1888-1,orchard-and-house-with-orange-roof-1888-1,https://uploads2.wikiart.org/images/vincent-van-gogh/orchard-and-house-with-orange-roof-1888-1.jpg!Large.jpg,647,600,Post-Impressionism,ink|paper,sketch and study,gardens-and-parks|Text|Organism,"Arles, Bouches-du-RhôneFrance","Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__orchard-in-blossom-1888.jpg,vincent-van-gogh,Vincent van Gogh,Orchard in Blossom,1888,https://www.wikiart.org/en/vincent-van-gogh/orchard-in-blossom-1888,orchard-in-blossom-1888,https://uploads2.wikiart.org/images/vincent-van-gogh/orchard-in-blossom-1888.jpg!Large.jpg,442,600,Post-Impressionism,oil|canvas,landscape,spring|gardens-and-parks|Tree|Branch|Plant|Woody plant|Woodland|Grass,"Arles, Bouches-du-RhôneFrance",,,
